Unit,Rent,Legal_Rent,Deposit,Lease _From,Lease_To,Move_In,Is_Past
14-2D,"2,054.75","4,959.42","1,975.00 ", 02/01/20, 01/31/21, 01/26/18,0
14-2F,0.00,"3,998.13",0.00 , 07/31/16, 07/31/18, 07/31/16,1
14-2F,0.00,"3,998.13",0.00 , 07/31/16, 07/31/18, 07/31/16,1
14-2F,"1,645.00","3,998.13","3,998.13 ", 08/01/18, 07/31/20, 07/21/16,0
14-2G,"1,575.00","3,728.52","3,728.52 ", 05/20/19, 05/31/21, 05/20/19,0
14-2H,"2,255.34","3,854.78",, 03/25/15, 03/31/17, 03/25/15,1
14-2H,"1,154.00","3,854.78",0.00 , 04/01/16, 03/31/17, 03/18/15,1
14-2H,"1,780.00","3,854.78","3,760.76 ", 07/01/19, 06/30/21, 06/30/17,0
14-3A,"2,515.93","2,578.83","2,515.93 ", 11/28/16, 11/30/18, 11/28/16,1
14-3A,0.00,"2,578.83","2,578.83 ", 01/10/20, 01/31/21, 01/10/20,0
14-3A,0.00,"2,578.83",0.00 , 01/31/20, 01/31/22, 01/31/20,0
14-3C,"1,599.00","4,006.25",0.00 , 01/26/16, 01/31/18, 01/26/16,1
14-3C,0.00,"4,006.25",, 01/31/16, 01/31/18, 01/31/16,1
14-3C,0.00,"4,006.25",0.00 , 06/30/18, 06/30/20, 06/30/18,0
14-3C,0.00,"4,006.25",0.00 , 11/30/18, 11/30/20, 11/30/18,0
14-3C,"1,659.00","4,006.25","2,500.00 ", 01/12/19, 01/31/21, 01/12/19,0
14-3D,"2,075.00","3,488.69","3,403.60 ", 10/01/18, 09/30/20, 09/29/16,0
14-3E,0.00,"3,510.19",0.00 , 08/31/18, 08/31/20, 08/31/18,0
14-3E,"1,685.00","3,510.19","3,510.19 ", 09/15/18, 09/30/20, 09/15/18,0
14-3G,"1,625.00","2,903.21","2,903.21 ", 08/23/18, 08/31/20, 08/23/18,0
14-3H,"1,650.00","2,946.44","2,946.44 ", 12/01/18, 11/30/20, 11/15/16,0
14-4E,"1,156.49","1,949.63","1,949.63 ", 11/27/19, 11/30/21, 11/27/19,0
14-4H,"1,509.00",,0.00 , 01/28/16, 01/31/18, 01/28/16,1
14-4H,"1,950.00",,32.97 , 08/01/18, 07/31/19, 07/31/16,1
14-4H,"1,799.00",,"2,670.20 ", 09/07/19, 09/30/21, 09/07/19,0
14-5D,0.00,"3,368.55",0.00 , 08/31/19, 08/31/21, 08/31/19,0
14-5D,"2,025.00","3,368.55","3,368.55 ", 09/11/19, 09/30/21, 09/11/19,0
14-5H,"1,750.00","2,665.50","2,665.50 ", 01/01/19, 12/31/20, 12/28/16,0
14-6A,"1,780.87","2,597.63","2,597.63 ", 10/29/18, 10/31/20, 10/29/18,0
14-6C,"1,575.00","1,845.68","1,800.66 ", 12/01/18, 11/30/20, 12/01/15,0
14-6E,"1,649.38","3,227.84","3,180.14 ", 10/01/19, 09/30/20, 09/24/15,0
14-6H,0.00,"2,422.37",, 02/28/16, 02/28/18, 02/28/16,1
14-6H,"1,635.00","2,422.37","2,339.77 ", 03/01/20, 02/28/21, 03/01/16,0
14-SCQ,0.00,,0.00 , 03/10/15,, 03/10/15,1
14-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
14-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
14-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
14-VER,728.28,,0.00 , 12/01/17, 11/30/22, 05/27/17,0
15-1B,"1,598.63","1,820.66","1,821.97 ", 11/01/19, 10/31/20, 10/24/15,0
15-1D,0.00,"4,757.78",, 12/31/15, 12/31/17, 12/31/15,1
15-1D,"1,540.00","4,757.78",0.00 , 01/12/16, 01/31/18, 01/12/16,1
15-1D,"1,675.00","4,757.78","4,000.00 ", 11/01/18, 10/31/20, 10/28/16,0
15-1F,"3,958.84","5,439.22","2,800.00 ", 10/01/19, 09/30/20, 09/24/18,0
15-2A,"1,097.47","1,991.92",0.00 , 05/23/19, 05/31/21, 05/23/19,0
15-2A,0.00,"1,991.92",0.00 , 07/31/19, 07/31/21, 07/31/19,0
15-2A,0.00,"1,991.92",0.00 , 10/31/19, 10/31/21, 10/31/19,0
15-2A,0.00,"1,991.92",0.00 , 12/31/19, 12/31/21, 12/31/19,0
15-2A,0.00,"1,991.92","1,991.92 ", 01/21/20, 01/31/22, 01/21/20,0
15-2C,0.00,"4,516.59",, 11/30/15, 11/30/17, 11/30/15,1
15-2C,"1,573.95","4,516.59","4,237.94 ", 12/09/15, 12/31/17, 12/09/15,1
15-2C,0.00,"4,516.59",, 12/31/15, 12/31/17, 12/31/15,1
15-2C,"1,622.99","4,516.59","4,449.84 ", 11/01/19, 10/31/20, 10/28/17,0
15-2H,"2,100.00","2,272.95","2,211.71 ", 04/01/19, 03/31/20, 04/01/17,0
15-3A,0.00,"2,178.46",0.00 , 07/31/18, 07/31/20, 07/31/18,0
15-3A,"1,447.96","2,178.46","2,178.46 ", 08/25/18, 08/31/20, 08/25/18,0
15-3A,0.00,"2,178.46",0.00 , 08/31/18, 08/31/20, 08/31/18,0
15-3A,0.00,"2,178.46",0.00 , 08/31/18, 08/31/20, 08/31/18,0
15-3A,0.00,"2,178.46",0.00 , 08/31/18, 08/31/20, 08/31/18,0
15-3B,0.00,"4,059.56",, 04/30/17, 04/30/19, 04/30/17,1
15-3B,"2,114.00","4,059.56","3,960.55 ", 06/01/19, 05/31/21, 05/13/17,0
15-3D,0.00,"3,057.49",, 03/31/17, 03/31/19, 03/31/17,1
15-3D,0.00,"3,057.49",, 04/30/17, 04/30/19, 04/30/17,1
15-3D,0.00,"3,057.49",, 04/30/17, 04/30/19, 04/30/17,1
15-3D,0.00,"3,057.49",, 04/30/17, 04/30/19, 04/30/17,1
15-3D,0.00,"3,057.49",, 05/30/17, 05/31/19, 05/30/17,1
15-3D,"1,690.00","3,057.49","3,057.49 ", 06/01/19, 05/31/21, 05/31/17,0
15-3F,0.00,"2,971.94",, 01/31/16, 01/31/18, 01/31/16,1
15-3F,0.00,"2,971.94",, 03/31/16, 03/31/18, 03/31/16,1
15-3F,0.00,"2,971.94",, 03/31/16, 03/31/18, 03/31/16,1
15-3F,"1,715.00","2,971.94",0.00 , 04/01/18, 03/31/19, 03/24/16,1
15-3F,0.00,"2,971.94",0.00 , 01/31/19, 01/31/21, 01/31/19,0
15-3F,"1,975.00","2,971.94","2,971.94 ", 05/01/19, 04/30/21, 05/01/19,0
15-4A,"1,699.00","3,508.58","3,508.58 ", 05/01/19, 04/30/21, 04/19/17,0
15-4B,0.00,"3,154.35",, 02/14/14, 02/29/16, 06/20/16,1
15-4B,0.00,"3,154.35",, 06/30/15, 06/30/17, 07/30/15,1
15-4B,0.00,"3,154.35",, 11/30/15, 11/30/17, 11/30/15,1
15-4B,0.00,"3,154.35",, 02/29/16, 02/28/18, 02/29/16,1
15-4B,0.00,"3,154.35",, 03/31/16, 03/31/18, 03/31/16,1
15-4B,0.00,"3,154.35",, 03/31/16, 03/31/18, 03/31/16,1
15-4B,"1,850.00","3,154.35","3,092.50 ", 04/01/18, 03/31/20, 04/01/16,0
15-4F,0.00,,, 04/30/16, 04/30/18, 04/30/16,1
15-4F,0.00,,, 04/30/16, 04/30/18, 04/30/16,1
15-4F,"2,100.00",,0.00 , 05/28/16, 05/31/17, 05/28/16,1
15-4F,0.00,,, 08/31/17, 08/31/19, 08/31/17,1
15-4F,"1,950.00",,"3,502.83 ", 08/31/17, 08/31/19, 08/31/17,1
15-4F,0.00,,0.00 , 09/30/19, 09/30/21, 09/30/19,0
15-4F,"2,050.00",,"3,615.33 ", 10/01/19, 09/30/21, 10/01/19,0
15-5B,0.00,"3,088.98",, 02/28/17, 02/28/19, 02/28/17,1
15-5B,"1,846.51","3,088.98","3,088.98 ", 11/01/19, 10/31/21, 10/10/17,0
15-6C,"1,650.00","2,416.05","2,416.05 ", 05/01/19, 04/30/20, 04/07/17,0
15-6D,0.00,"2,354.79",, 03/31/17, 03/31/19, 03/31/17,1
15-6D,"1,750.00","2,354.79",0.00 , 04/25/17, 04/30/18, 04/25/17,1
15-6D,"1,820.56","2,354.79","2,354.79 ", 08/25/18, 08/31/20, 08/25/18,0
15-6H,0.00,"3,858.36",0.00 , 08/31/18, 08/31/20, 08/31/18,0
15-6H,"2,140.98","3,858.36","3,858.36 ", 10/01/18, 09/30/20, 10/01/18,0
15-BSMT,425.00,160.50,425.00 , 10/15/19, 10/31/20, 10/15/19,0
15-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
15-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
15-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
15-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
15-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
15-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
16-1A,"2,126.88","2,372.79","2,372.79 ", 12/01/19, 11/30/21, 11/07/15,0
16-1B,0.00,"3,642.13",0.00 , 08/31/16, 08/31/18, 08/31/16,1
16-1B,0.00,"3,642.13",0.00 , 09/30/16, 09/30/18, 09/30/16,1
16-1B,"1,879.00","3,642.13","3,145.18 ", 10/01/16, 09/30/18, 10/01/16,1
16-1B,"1,488.18","3,642.13","2,800.00 ", 07/01/19, 06/30/20, 06/29/17,0
16-1C,0.00,"3,371.40",, 08/31/15, 08/31/17, 08/31/15,1
16-1C,"1,799.00","3,371.40","3,305.29 ", 04/01/18, 03/31/20, 03/11/16,0
16-1D,0.00,"1,963.31",0.00 , 11/30/15, 11/30/17, 11/30/15,1
16-1D,"1,375.00","1,963.31","1,963.31 ", 01/01/18, 12/31/19, 12/11/15,1
16-1D,"1,626.45","1,963.31","1,963.31 ", 09/01/19, 08/31/20, 09/01/19,0
16-1E,"1,475.00","3,544.77","3,544.77 ", 05/01/19, 04/30/21, 05/01/18,0
16-1H,0.00,"7,324.73",0.00 , 12/31/17, 12/31/19, 12/31/17,1
16-1H,0.00,"7,324.73",0.00 , 03/31/18, 03/31/20, 03/31/18,0
16-1H,"2,264.97","7,324.73","7,324.73 ", 05/25/18, 05/31/20, 05/25/18,0
16-2A,"2,225.00","3,264.87","2,150.00 ", 05/01/19, 04/30/20, 05/01/16,0
16-2D,0.00,"3,125.65",0.00 , 03/30/16, 03/31/18, 03/30/16,1
16-2D,0.00,"3,125.65",0.00 , 04/30/16, 04/30/18, 04/30/16,1
16-2D,"1,499.00","3,125.65","3,064.36 ", 07/01/18, 06/30/20, 06/06/16,0
16-2E,0.00,"2,304.75",0.00 , 01/31/17, 01/31/19, 01/31/17,1
16-2E,0.00,"2,304.75",0.00 , 01/31/17, 01/31/19, 01/31/17,1
16-2E,0.00,"2,304.75",0.00 , 02/28/17, 02/28/19, 02/28/17,1
16-2E,0.00,"2,304.75",0.00 , 03/31/17, 03/31/19, 03/31/17,1
16-2E,"1,625.00","2,304.75",0.00 , 04/01/19, 03/31/20, 03/24/17,0
16-2E,0.00,"2,304.75",0.00 , 01/31/20, 01/31/22, 01/31/20,0
16-2F,"1,750.00","1,960.44","1,493.87 ", 04/01/19, 03/31/21, 04/01/18,0
16-2K,"1,675.00","2,809.80","2,809.80 ", 06/01/18, 05/31/20, 05/20/16,0
16-2L,"1,599.00","2,158.13","2,105.49 ", 04/01/19, 03/31/21, 03/30/17,0
16-2R,0.00,"2,726.74",0.00 , 02/28/18, 02/29/20, 02/28/18,0
16-2R,0.00,"2,726.74",0.00 , 03/31/18, 03/31/20, 03/31/18,0
16-2R,"1,650.00","2,726.74","2,726.74 ", 05/07/18, 05/31/20, 05/07/18,0
16-2S,"1,750.00","3,367.35","3,367.35 ", 10/01/18, 09/30/20, 09/27/16,0
16-2T,"1,782.47","4,234.19","4,234.19 ", 05/29/18, 05/31/20, 05/29/18,0
16-3D,0.00,"2,377.01",, 01/31/15, 01/31/17, 01/31/15,1
16-3H,"2,075.63","2,348.10","2,290.83 ", 11/01/19, 10/31/21, 10/09/17,0
16-3O,0.00,"2,019.18",0.00 , 01/31/16, 01/31/18, 01/31/16,1
16-3O,0.00,"2,019.18",0.00 , 02/29/16, 02/28/18, 02/29/16,1
16-3O,"1,635.00","2,019.18","1,931.30 ", 03/01/20, 02/28/22, 02/29/16,0
16-3R,0.00,"3,272.93",0.00 , 08/31/17, 08/31/19, 08/31/17,1
16-3R,0.00,"3,272.93",0.00 , 12/08/17, 12/31/19, 12/08/17,1
16-3R,0.00,"3,272.93",0.00 , 02/28/18, 02/29/20, 02/28/18,0
16-3R,"1,700.00","3,272.93","3,272.93 ", 05/01/18, 04/30/20, 05/01/18,0
16-3T,0.00,"2,339.64",0.00 , 02/29/16, 02/28/18, 02/29/16,1
16-3T,"1,699.00","2,339.64",0.00 , 03/01/19, 02/28/21, 02/27/16,0
16-3T,"1,750.00","2,339.64","2,339.64 ", 10/15/19, 10/31/21, 10/15/19,0
16-3T,0.00,"2,339.64",0.00 , 10/31/19, 10/31/21, 10/31/19,0
16-4C,"1,750.00","3,756.47",0.00 , 02/01/17, 01/31/19, 01/29/15,1
16-4C,"1,825.00","3,756.47","3,756.47 ", 03/27/19, 03/31/21, 03/27/19,0
16-4D,0.00,"1,967.65",0.00 , 05/01/19, 04/30/21, 05/01/19,0
16-4D,"1,625.00","1,967.65","1,967.65 ", 08/01/19, 07/31/20, 08/01/19,0
16-4E,0.00,"3,971.76",0.00 , 12/31/16, 12/31/18, 12/31/16,1
16-4E,0.00,"3,971.76",0.00 , 12/31/16, 12/31/18, 12/31/16,1
16-4E,0.00,"3,971.76",0.00 , 01/31/17, 01/31/19, 01/31/17,1
16-4E,"1,750.00","3,971.76","3,522.63 ", 02/01/20, 01/31/22, 02/01/17,0
16-4F,"1,750.00","3,487.80","3,487.80 ", 05/23/19, 05/31/21, 05/23/19,0
16-4H,0.00,"3,332.83",0.00 , 09/30/18, 09/30/20, 09/30/18,0
16-4H,"2,264.97","3,332.83","3,332.83 ", 10/25/18, 10/31/20, 10/25/18,0
16-4J,0.00,"2,717.90",0.00 , 08/31/18, 08/31/20, 08/31/18,0
16-4J,"1,675.00","2,717.90","2,717.90 ", 10/23/18, 10/31/20, 10/23/18,0
16-4K,0.00,"2,970.13",, 05/31/15, 05/31/17, 05/31/15,1
16-4K,0.00,"2,970.13",, 05/31/15, 05/31/17, 05/31/15,1
16-4K,0.00,"2,970.13",, 06/30/15, 06/30/17, 06/30/15,1
16-4K,"1,646.97","2,970.13",0.00 , 11/11/15, 11/30/17, 11/11/15,1
16-4K,"1,657.00","2,970.13","2,897.69 ", 04/01/19, 03/31/21, 03/18/17,0
16-4P,"1,765.00","2,201.47","2,201.47 ", 08/01/18, 07/31/20, 08/01/16,0
16-4S,"1,685.00","3,355.80","3,355.80 ", 06/01/19, 05/31/21, 06/01/19,0
16-4T,0.00,"4,201.15",0.00 , 01/31/18, 01/31/20, 01/31/18,1
16-4T,"1,670.00","4,201.15","4,201.15 ", 06/01/18, 05/31/20, 06/01/18,0
16-4U,"1,417.49","2,084.76",0.00 , 08/01/16, 07/31/18, 08/01/16,1
16-4U,0.00,"2,084.76",0.00 , 02/28/17, 02/28/19, 02/28/17,1
16-4U,"1,609.00","2,084.76","1,985.49 ", 04/21/17, 04/30/19, 04/21/17,1
16-4U,"1,783.95","2,084.76","2,084.76 ", 05/14/18, 05/31/20, 05/14/18,0
16-5E,0.00,"2,104.36",0.00 , 08/31/16, 08/31/18, 08/31/16,1
16-5E,0.00,"2,104.36",0.00 , 12/31/16, 12/31/18, 12/31/16,1
16-5E,"1,350.00","2,104.36","2,268.57 ", 04/01/19, 03/31/21, 03/10/17,0
16-5H,"2,350.00","3,584.57","3,584.57 ", 05/29/19, 05/31/21, 05/29/19,0
16-5H,0.00,"3,584.57",0.00 , 05/31/19, 05/31/21, 05/31/19,0
16-5L,0.00,"2,631.54",, 05/31/15, 05/31/17, 05/31/15,1
16-5L,"1,599.00","2,631.54",0.00 , 08/01/15, 07/31/17, 08/01/15,1
16-5L,"1,598.63","2,631.54","2,592.65 ", 10/01/19, 09/30/20, 09/28/17,0
16-5M,"1,433.98","2,887.90",0.00 , 11/30/17, 11/30/19, 11/30/17,1
16-5M,"1,545.00","2,887.90","2,887.90 ", 08/27/19, 08/31/21, 08/27/19,0
16-5N,"1,691.25","3,471.47","3,471.47 ", 12/01/19, 11/30/21, 11/13/15,0
16-5P,"1,793.75","2,915.48","2,915.48 ", 09/27/18, 09/30/20, 09/27/18,0
16-5S,"1,749.97","2,018.24","2,018.24 ", 10/31/18, 10/31/20, 10/31/18,0
16-6A,744.13,"1,844.31","1,844.31 ", 02/01/20, 01/31/22, 01/19/16,0
16-6D,0.00,"6,350.76",0.00 , 01/31/17, 01/31/19, 01/31/17,1
16-6D,"1,405.00","6,350.76",0.00 , 02/01/17, 01/31/19, 02/01/17,1
16-6D,"1,499.00","6,350.76","1,543.97 ", 04/12/19, 04/30/21, 04/12/19,0
16-6F,"1,883.87","2,805.94","2,805.94 ", 08/23/18, 08/31/20, 08/23/18,0
16-6J,"1,758.46","3,718.92","3,718.92 ", 12/31/18, 12/31/20, 12/17/18,0
16-6P,0.00,"2,118.15",0.00 , 04/30/17, 04/30/19, 04/30/17,1
16-6P,0.00,"2,118.15",0.00 , 04/30/17, 04/30/19, 04/30/17,1
16-6P,"1,899.00","2,118.15","2,118.15 ", 06/01/19, 05/31/21, 05/20/17,0
16-6P,"1,825.99","2,118.15","2,118.15 ", 08/12/19, 08/31/20, 08/12/19,0
16-6T,"1,759.00","4,533.53","3,518.00 ", 07/26/19, 07/31/21, 07/26/19,0
16-SCQ,0.00,,0.00 , 07/29/15,, 07/29/15,1
16-SCQ,0.00,,0.00 , 09/01/15,, 09/01/15,1
16-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
16-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
16-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
16-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
16-VER,0.00,,0.00 , 01/01/18,, 01/01/18,1
17-1AA,"1,789.34","4,261.75","1,689.00 ", 08/01/18, 07/31/19, 07/14/16,1
17-1AA,"2,807.75","4,261.75","2,800.00 ", 02/12/19, 02/29/20, 02/12/19,0
17-1AA,"2,807.75","4,261.75","2,700.00 ", 07/01/19, 06/30/20, 07/02/19,0
17-A1,0.00,"2,604.13",0.00 , 08/31/15, 08/31/17, 08/31/15,1
17-A1,0.00,"2,604.13",0.00 , 09/30/15, 09/30/17, 09/30/15,1
17-A1,"1,575.00","2,604.13",0.00 , 10/24/15, 10/31/17, 10/24/15,1
17-A1,"1,663.56","2,604.13","2,565.65 ", 02/01/20, 01/31/21, 01/31/18,0
17-A2,0.00,"3,474.35",0.00 , 03/31/17, 03/31/19, 03/31/17,1
17-A2,0.00,"3,474.35",0.00 , 03/31/17, 03/31/19, 03/31/17,1
17-A2,0.00,"3,474.35",0.00 , 04/01/17, 03/31/19, 04/01/17,1
17-A2,0.00,"3,474.35",0.00 , 04/30/17, 04/30/19, 04/30/17,1
17-A2,0.00,"3,474.35",0.00 , 04/30/17, 04/30/19, 04/30/17,1
17-A2,"1,550.00","3,474.35","3,474.35 ", 08/01/19, 07/31/21, 07/15/17,0
17-A4,0.00,"2,449.82",0.00 , 03/31/18, 03/31/20, 03/31/18,0
17-A4,0.00,"2,449.82",0.00 , 04/30/18, 04/30/20, 04/30/18,0
17-A4,"1,499.00","2,449.82","2,449.82 ", 05/21/18, 05/31/20, 05/21/18,0
17-A4,0.00,"2,449.82",0.00 , 05/31/18, 05/31/20, 05/31/18,0
17-A5,"1,845.00","2,750.52","2,683.43 ", 01/01/20, 12/31/21, 12/20/17,0
17-B1,0.00,"4,009.23",0.00 , 10/31/16, 10/31/18, 10/31/16,1
17-B1,"1,775.00","4,009.23","3,644.75 ", 11/25/16, 11/30/18, 11/25/16,1
17-B1,"1,775.00","4,009.23","4,009.23 ", 11/28/18, 11/30/20, 11/28/18,0
17-B2,"1,499.00","4,934.34","2,853.00 ", 08/01/19, 07/31/21, 07/11/17,0
17-B4,"1,650.00","3,004.22","3,004.30 ", 04/01/19, 03/31/21, 03/16/16,0
17-B5,0.00,"3,412.19",, 09/30/16, 09/30/18, 09/30/16,1
17-B5,"1,459.00","3,412.19","3,328.97 ", 11/10/16, 11/30/18, 11/10/16,1
17-B5,"1,575.00","3,412.19","3,328.97 ", 05/01/19, 04/30/21, 05/01/17,0
17-B7,"1,875.00","2,902.42","2,902.39 ", 10/01/18, 09/30/20, 09/28/16,0
17-B8,"1,600.00","2,856.90","2,856.90 ", 04/09/18, 04/30/20, 04/09/18,0
17-B9,"1,520.00","2,927.04","2,855.65 ", 05/01/19, 04/30/21, 04/27/15,0
17-C2,"1,570.00","3,333.64","2,772.66 ", 02/01/18, 01/31/20, 01/24/15,1
17-C2,"1,613.85","3,333.64","3,252.33 ", 10/01/19, 09/30/21, 09/14/18,0
17-C3,0.00,"4,698.64",0.00 , 08/31/15, 08/31/17, 08/31/15,1
17-C3,"1,799.01","4,698.64",0.00 , 11/28/15, 11/30/17, 11/28/15,1
17-C3,0.00,"4,698.64",0.00 , 03/31/18, 03/31/20, 03/31/18,0
17-C3,0.00,"4,698.64",0.00 , 03/31/18, 03/31/20, 03/31/18,0
17-C3,"1,914.77","4,698.64","4,629.20 ", 04/01/20, 03/31/21, 03/27/18,0
17-C5,0.00,"2,981.61",0.00 , 05/31/16, 05/31/18, 05/31/16,1
17-C5,0.00,"2,981.61",0.00 , 06/30/16, 06/30/18, 06/30/16,1
17-C5,"1,485.00","2,981.61","2,983.15 ", 07/01/18, 06/30/20, 06/23/16,0
17-C7,0.00,"3,092.54",0.00 , 02/29/16, 02/28/18, 02/29/16,1
17-C7,"1,770.00","3,092.54","2,957.95 ", 04/01/20, 03/31/22, 04/01/16,0
17-C8,"1,315.00","2,441.10","2,381.56 ", 05/01/19, 04/30/21, 05/01/17,0
17-C9,205.00,"3,996.33","1,689.00 ", 06/01/16, 05/31/17, 06/01/16,1
17-C9,"3,302.75","3,996.33",0.00 , 12/31/16, 12/31/18, 12/31/16,1
17-C9,"3,633.03","3,996.33",0.00 , 02/23/17, 02/28/19, 02/23/17,1
17-C9,0.00,"3,996.33",0.00 , 04/30/19, 04/30/21, 04/30/19,0
17-C9,"1,675.00","3,996.33","3,996.30 ", 06/01/19, 05/31/21, 06/01/19,0
17-D2,0.00,"2,472.76",0.00 , 09/30/15, 09/30/17, 09/30/15,1
17-D2,0.00,"2,472.76",0.00 , 10/31/15, 10/31/17, 10/31/15,1
17-D2,0.00,"2,472.76",0.00 , 10/31/15, 10/31/17, 10/31/15,1
17-D2,"1,520.00","2,472.76","2,061.59 ", 11/01/16, 10/31/18, 10/16/15,1
17-D2,0.00,"2,472.76",0.00 , 01/30/17, 01/31/19, 01/30/17,1
17-D2,0.00,"2,472.76",0.00 , 02/28/17, 02/28/19, 02/28/17,1
17-D2,"1,605.00","2,472.76",0.00 , 03/31/17, 03/31/19, 03/31/17,1
17-D2,"1,650.00","2,472.76","2,472.76 ", 06/06/19, 06/30/21, 06/06/19,0
17-D4,"2,099.00","2,492.36","2,492.54 ", 08/01/19, 07/31/21, 07/10/15,0
17-D5,0.00,"2,390.10",0.00 , 06/30/18, 06/30/20, 06/30/18,0
17-D5,0.00,"2,390.10",0.00 , 06/30/18, 06/30/20, 06/30/18,0
17-D5,"1,502.77","2,390.10","2,390.10 ", 07/16/18, 07/31/20, 07/16/18,0
17-D6,0.00,"2,759.64",0.00 , 06/30/18, 06/30/20, 06/30/18,0
17-D6,"1,543.97","2,759.64","2,759.64 ", 08/17/18, 08/31/20, 08/17/18,0
17-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
18-1C,899.00,"1,115.39","1,093.52 ", 07/01/18, 06/30/20, 07/01/17,0
18-1D,"1,985.00","3,053.51","3,055.00 ", 04/01/18, 03/31/20, 03/16/16,0
18-1F,0.00,"3,934.56",0.00 , 10/31/18, 10/31/20, 10/31/18,0
18-1F,0.00,"3,934.56",0.00 , 11/30/18, 11/30/20, 11/30/18,0
18-1F,"1,765.00","3,934.56","3,934.56 ", 02/27/19, 02/28/21, 02/27/19,0
18-1H,"1,905.00","3,054.13","3,054.13 ", 08/09/18, 08/31/20, 08/09/18,0
18-1M,"1,775.00","2,852.90",0.00 , 11/25/16, 11/30/18, 11/25/16,1
18-1M,"1,821.93","2,852.90","1,795.50 ", 01/01/20, 12/31/20, 12/17/18,0
18-1P,"1,152.76",,"2,110.00 ", 09/13/19, 09/30/20, 09/13/19,0
18-1R,"1,543.97","4,338.16","3,790.00 ", 11/29/18, 11/30/20, 11/29/18,0
18-2B,"2,385.00","2,727.83","2,661.30 ", 06/01/19, 05/31/21, 06/01/15,0
18-2C,0.00,"5,155.11",0.00 , 07/31/17, 07/31/19, 07/31/17,1
18-2C,"1,638.98","5,155.11","5,155.11 ", 10/01/19, 09/30/21, 09/27/17,0
18-2D,"1,920.00","4,696.65","4,000.00 ", 05/31/19, 05/31/21, 05/31/19,0
18-2G,"1,675.00","2,626.09","2,283.56 ", 03/01/17, 02/28/19, 02/13/15,1
18-2G,"1,690.00","2,626.09","2,626.09 ", 02/07/19, 02/28/21, 02/07/19,0
18-2H,"2,253.19","2,654.70","2,654.70 ", 02/01/20, 01/31/21, 01/11/18,0
18-2L,"2,300.00","2,619.30","1,637.65 ", 09/01/19, 08/31/21, 09/01/17,0
18-2N,"1,550.00","2,274.91","2,244.84 ", 09/01/19, 08/31/20, 08/08/15,0
18-2R,0.00,"4,671.81",0.00 , 06/30/16, 06/30/18, 06/30/16,1
18-2R,"2,245.00","4,671.81","2,179.00 ", 07/01/19, 06/30/21, 06/25/16,0
18-3A,"1,742.50","5,064.31","3,498.00 ", 03/01/20, 02/28/21, 03/01/18,0
18-3B,"2,190.00","4,484.12","4,484.12 ", 06/01/18, 05/31/20, 06/01/16,0
18-3H,0.00,"2,602.90",0.00 , 09/30/18, 09/30/20, 09/30/18,0
18-3H,"1,914.77","2,602.90","2,602.90 ", 10/26/18, 10/31/20, 10/26/18,0
18-3K,"1,946.48","3,423.04","3,339.55 ", 02/01/20, 01/31/22, 01/30/18,0
18-3L,"2,105.00","3,160.82","3,023.26 ", 11/01/19, 10/31/21, 10/31/15,0
18-3M,"1,825.00","1,969.98","1,969.98 ", 01/01/20, 12/31/20, 01/01/18,0
18-4D,"1,905.50","2,667.12","2,667.12 ", 05/25/18, 05/31/20, 05/25/18,0
18-4F,"1,600.00","4,251.57","4,147.87 ", 03/01/20, 02/28/22, 03/01/15,0
18-4G,"1,879.00","3,706.25","2,522.49 ", 10/31/16, 10/31/18, 10/31/16,1
18-4G,0.00,"3,706.25",0.00 , 06/30/17, 06/30/19, 06/30/17,1
18-4G,"1,715.00","3,706.25","3,615.85 ", 07/01/19, 06/30/21, 06/06/17,0
18-4H,0.00,"3,002.75",0.00 , 03/31/18, 03/31/20, 03/31/18,0
18-4H,"1,639.00","3,002.75","1,715.00 ", 05/01/18, 04/30/20, 05/01/18,0
18-4L,"2,079.00","3,020.35","3,020.35 ", 05/25/18, 05/31/20, 05/25/18,0
18-4M,"1,775.00","3,331.93",0.00 , 02/01/18, 01/31/20, 01/30/16,1
18-4M,"1,879.75","3,331.93","3,331.93 ", 12/20/18, 12/31/20, 12/20/18,0
18-4R,0.00,"4,536.84",, 04/30/15, 04/30/17, 04/30/15,1
18-4R,0.00,"4,536.84",, 04/30/15, 04/30/17, 04/30/15,1
18-4R,0.00,"4,536.84",, 05/31/15, 05/31/17, 05/31/15,1
18-4R,0.00,"4,536.84",, 05/31/15, 05/31/17, 05/31/15,1
18-4R,0.00,"4,536.84",, 05/31/15, 05/31/17, 05/31/15,1
